DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;ID_PYTANIA;CZY WYSTĄPIŁ KLUCZ;ILOŚĆ WYSTĄPIEŃ KLUCZY;ID_TAB
31.12.2016;1;1;52;0;0;142
31.12.2016;1;1;53;0;0;142
31.12.2016;1;1;54;0;0;142
31.12.2016;1;1;55;1;2;142
31.12.2016;1;1;56;1;1;142
31.12.2016;1;1;57;1;1;142
31.12.2016;1;1;58;0;0;142
31.12.2016;1;1;59;0;0;142
31.12.2016;1;1;60;0;0;142
31.12.2016;1;1;61;0;0;142
31.12.2016;1;1;62;1;1;142
31.12.2016;1;1;63;1;1;142
31.12.2016;1;1;64;1;1;142
31.12.2016;1;1;65;0;0;142
31.12.2016;1;1;66;0;0;142
31.12.2016;1;1;67;0;0;142
31.12.2016;1;1;68;0;0;142
31.12.2016;1;1;69;0;0;142
31.12.2016;1;1;70;0;0;142
31.12.2016;1;1;71;0;0;142
31.12.2016;1;1;72;0;0;142
31.12.2016;1;1;73;0;0;142
31.12.2016;1;1;74;0;0;142
31.12.2016;1;1;75;0;0;142
31.12.2016;1;1;76;0;0;142
31.12.2016;1;1;77;1;2;142
31.12.2016;1;1;78;0;0;142
31.12.2016;1;1;79;0;0;142
31.12.2016;1;1;80;0;0;142
31.12.2016;1;1;81;0;0;142
31.12.2016;1;1;82;0;0;142
31.12.2016;1;1;83;1;1;142
31.12.2016;1;1;84;0;0;142
31.12.2016;1;1;85;0;0;142
31.12.2016;1;1;86;0;0;142
31.12.2016;1;1;87;0;0;142
31.12.2016;1;1;88;0;0;142
31.12.2016;1;1;90;1;10;142
31.12.2016;1;1;91;1;53;142
31.12.2016;1;1;92;1;11;142
31.12.2016;1;1;93;1;18;142
31.12.2016;1;1;94;1;6;142
31.12.2016;1;1;95;1;1;142
31.12.2016;1;1;96;1;624;142
31.12.2016;1;1;97;0;0;142
31.12.2016;1;1;98;1;1;142
31.12.2016;1;1;99;1;4;142
31.12.2016;1;1;100;1;3;142
31.12.2016;1;1;101;1;3;142
31.12.2016;1;1;102;1;3;142
31.12.2016;1;1;103;1;9;142
31.12.2016;1;1;104;0;0;142
31.12.2016;1;1;105;0;0;142
31.12.2016;1;1;106;0;0;142
31.12.2016;1;1;107;0;0;142
31.12.2016;1;1;108;0;0;142
31.12.2016;1;1;109;1;1;142
31.12.2016;1;1;110;1;1;142
31.12.2016;1;1;111;1;5;142
31.12.2016;1;1;112;1;14;142
31.12.2016;1;1;113;1;2;142
31.12.2016;1;1;114;1;14;142
31.12.2016;1;1;115;0;0;142
31.12.2016;1;1;116;1;24;142
31.12.2016;1;1;117;0;0;142
31.12.2016;1;1;118;0;0;142
31.12.2016;1;1;119;1;1;142
31.12.2016;1;1;120;1;3;142
31.12.2016;1;1;121;0;0;142
31.12.2016;1;1;122;0;0;142
31.12.2016;1;1;123;1;10;142
31.12.2016;1;1;124;1;13;142
31.12.2016;1;1;125;1;9;142
31.12.2016;1;1;126;1;9;142
31.12.2016;1;1;127;1;10;142
31.12.2016;1;1;128;0;0;142
31.12.2016;1;1;129;1;141;142
31.12.2016;1;1;130;1;1;142
31.12.2016;1;1;131;1;1;142
31.12.2016;1;1;132;1;1;142
31.12.2016;1;1;133;1;1;142
31.12.2016;1;1;134;0;0;142
31.12.2016;1;1;135;1;1;142
31.12.2016;1;1;136;1;2;142
31.12.2016;1;1;137;1;9;142
31.12.2016;1;1;138;0;0;142
31.12.2016;1;1;139;0;0;142
31.12.2016;1;1;140;1;5;142
31.12.2016;1;1;141;0;0;142
31.12.2016;1;1;142;0;0;142
31.12.2016;1;1;143;0;0;142
31.12.2016;1;1;144;1;1;142
31.12.2016;1;1;145;1;2;142
31.12.2016;1;1;146;0;0;142
31.12.2016;1;1;147;0;0;142
31.12.2016;1;1;148;1;4;142
31.12.2016;1;1;149;1;3;142
31.12.2016;1;1;150;0;0;142
31.12.2016;1;1;151;0;0;142
31.12.2016;1;1;152;1;56;142
31.12.2016;1;1;167;0;0;142
