DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;ID_PYTANIA;CZY WYSTĄPIŁ KLUCZ;ILOŚĆ WYSTĄPIEŃ KLUCZY;ID_TAB
31.12.2021;1;1;64;0;0;104
31.12.2021;1;1;65;0;0;104
31.12.2021;1;1;66;0;0;104
31.12.2021;1;1;67;0;0;104
31.12.2021;1;1;68;0;0;104
31.12.2021;1;1;69;1;4;104
31.12.2021;1;1;70;0;0;104
31.12.2021;1;1;71;0;0;104
31.12.2021;1;1;72;0;0;104
31.12.2021;1;1;73;0;0;104
31.12.2021;1;1;74;0;0;104
31.12.2021;1;1;75;0;0;104
31.12.2021;1;1;76;0;0;104
31.12.2021;1;1;77;1;3;104
31.12.2021;1;1;78;0;0;104
31.12.2021;1;1;79;0;0;104
31.12.2021;1;1;80;0;0;104
31.12.2021;1;1;81;0;0;104
31.12.2021;1;1;82;0;0;104
31.12.2021;1;1;83;0;0;104
31.12.2021;1;1;84;0;0;104
31.12.2021;1;1;85;0;0;104
31.12.2021;1;1;86;0;0;104
31.12.2021;1;1;87;0;0;104
31.12.2021;1;1;88;0;0;104
31.12.2021;1;1;90;1;7;104
31.12.2021;1;1;91;1;15;104
31.12.2021;1;1;92;1;12;104
31.12.2021;1;1;93;1;10;104
31.12.2021;1;1;94;0;0;104
31.12.2021;1;1;95;0;0;104
31.12.2021;1;1;96;1;88;104
31.12.2021;1;1;97;0;0;104
31.12.2021;1;1;98;0;0;104
31.12.2021;1;1;99;1;15;104
31.12.2021;1;1;100;0;0;104
31.12.2021;1;1;101;1;19;104
31.12.2021;1;1;102;1;1;104
31.12.2021;1;1;103;1;18;104
31.12.2021;1;1;104;0;0;104
31.12.2021;1;1;105;0;0;104
31.12.2021;1;1;106;0;0;104
31.12.2021;1;1;107;0;0;104
31.12.2021;1;1;108;1;1;104
31.12.2021;1;1;109;1;4;104
31.12.2021;1;1;110;1;3;104
31.12.2021;1;1;111;1;3;104
31.12.2021;1;1;112;1;11;104
31.12.2021;1;1;113;1;7;104
31.12.2021;1;1;114;1;8;104
31.12.2021;1;1;115;1;1;104
31.12.2021;1;1;116;1;7;104
31.12.2021;1;1;117;0;0;104
31.12.2021;1;1;118;0;0;104
31.12.2021;1;1;119;1;11;104
31.12.2021;1;1;120;1;2;104
31.12.2021;1;1;121;1;2;104
31.12.2021;1;1;122;0;0;104
31.12.2021;1;1;123;1;6;104
31.12.2021;1;1;124;1;13;104
31.12.2021;1;1;125;1;9;104
31.12.2021;1;1;126;1;10;104
31.12.2021;1;1;127;1;9;104
31.12.2021;1;1;128;1;2;104
31.12.2021;1;1;129;1;150;104
31.12.2021;1;1;130;1;1;104
31.12.2021;1;1;131;1;1;104
31.12.2021;1;1;132;1;2;104
31.12.2021;1;1;133;1;1;104
31.12.2021;1;1;134;0;0;104
31.12.2021;1;1;135;1;4;104
31.12.2021;1;1;136;1;5;104
31.12.2021;1;1;137;1;6;104
31.12.2021;1;1;138;1;3;104
31.12.2021;1;1;139;0;0;104
31.12.2021;1;1;140;0;0;104
31.12.2021;1;1;141;1;4;104
31.12.2021;1;1;142;1;1;104
31.12.2021;1;1;143;0;0;104
31.12.2021;1;1;144;1;1;104
31.12.2021;1;1;145;1;2;104
31.12.2021;1;1;146;0;0;104
31.12.2021;1;1;147;1;1;104
31.12.2021;1;1;148;0;0;104
31.12.2021;1;1;149;0;0;104
31.12.2021;1;1;150;0;0;104
31.12.2021;1;1;151;0;0;104
31.12.2021;1;1;152;1;19;104
31.12.2021;1;1;153;1;1;104
31.12.2021;1;1;154;1;1;104
31.12.2021;1;1;155;1;1;104
31.12.2021;1;1;156;0;0;104
31.12.2021;1;1;157;0;0;104
31.12.2021;1;1;158;0;0;104
31.12.2021;1;1;159;0;0;104
31.12.2021;1;1;160;0;0;104
31.12.2021;1;1;161;0;0;104
31.12.2021;1;1;162;0;0;104
31.12.2021;1;1;163;0;0;104
31.12.2021;1;1;164;0;0;104
31.12.2021;1;1;165;0;0;104
31.12.2021;1;1;166;0;0;104
31.12.2021;1;1;167;0;0;104
