DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;ID_PYTANIA;CZY WYSTĄPIŁ KLUCZ;ILOŚĆ WYSTĄPIEŃ KLUCZY;ID_TAB
31.12.2018;1;1;135;0;0;165
31.12.2018;1;1;136;0;0;165
31.12.2018;1;1;137;0;0;165
31.12.2018;1;1;138;0;0;165
31.12.2018;1;1;139;0;0;165
31.12.2018;1;1;140;0;0;165
31.12.2018;1;1;141;0;0;165
31.12.2018;1;1;142;0;0;165
31.12.2018;1;1;143;0;0;165
31.12.2018;1;1;144;0;0;165
31.12.2018;1;1;153;1;1;165
31.12.2018;1;1;154;1;1;165
31.12.2018;1;1;155;1;1;165
31.12.2018;1;1;156;0;0;165
31.12.2018;1;1;157;0;0;165
31.12.2018;1;1;158;0;0;165
31.12.2018;1;1;159;0;0;165
31.12.2018;1;1;160;0;0;165
31.12.2018;1;1;161;0;0;165
31.12.2018;1;1;162;0;0;165
31.12.2018;1;1;163;1;3;165
31.12.2018;1;1;164;1;1;165
31.12.2018;1;1;165;1;2;165
31.12.2018;1;1;166;1;1;165
31.12.2018;1;1;167;0;0;165
