DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;ID_PYTANIA;CZY WYSTĄPIŁ KLUCZ;ILOŚĆ WYSTĄPIEŃ KLUCZY;ID_TAB
31.12.2019;1;1;1;0;0;88
31.12.2019;1;1;2;0;0;88
31.12.2019;1;1;3;0;0;88
31.12.2019;1;1;4;0;0;88
31.12.2019;1;1;5;0;0;88
31.12.2019;1;1;6;0;0;88
31.12.2019;1;1;7;0;0;88
31.12.2019;1;1;8;0;0;88
31.12.2019;1;1;9;0;0;88
31.12.2019;1;1;10;0;0;88
31.12.2019;1;1;11;1;8;88
31.12.2019;1;1;12;1;7;88
31.12.2019;1;1;13;1;7;88
31.12.2019;1;1;14;0;0;88
31.12.2019;1;1;15;1;176;88
31.12.2019;1;1;16;1;7;88
31.12.2019;1;1;17;1;1;88
31.12.2019;1;1;18;1;15;88
31.12.2019;1;1;19;0;0;88
31.12.2019;1;1;20;1;1;88
31.12.2019;1;1;21;0;0;88
31.12.2019;1;1;22;1;10;88
31.12.2019;1;1;23;1;3;88
31.12.2019;1;1;24;0;0;88
31.12.2019;1;1;25;0;0;88
31.12.2019;1;1;26;0;0;88
31.12.2019;1;1;27;1;1;88
31.12.2019;1;1;28;1;1;88
31.12.2019;1;1;29;1;5;88
31.12.2019;1;1;30;1;20;88
31.12.2019;1;1;31;1;2;88
31.12.2019;1;1;32;1;374;88
31.12.2019;1;1;33;0;0;88
31.12.2019;1;1;34;0;0;88
31.12.2019;1;1;35;1;11;88
31.12.2019;1;1;36;0;0;88
31.12.2019;1;1;37;1;2;88
31.12.2019;1;1;38;0;0;88
31.12.2019;1;1;39;1;3;88
31.12.2019;1;1;40;1;1;88
31.12.2019;1;1;41;1;4;88
31.12.2019;1;1;42;1;1;88
31.12.2019;1;1;44;1;6;88
31.12.2019;1;1;45;1;8;88
31.12.2019;1;1;46;0;0;88
31.12.2019;1;1;48;1;21;88
31.12.2019;1;1;49;1;1;88
31.12.2019;1;1;50;1;1;88
31.12.2019;1;1;51;0;0;88
31.12.2019;1;1;52;1;4;88
31.12.2019;1;1;53;1;3;88
31.12.2019;1;1;54;0;0;88
31.12.2019;1;1;55;1;22;88
31.12.2019;1;1;56;1;3;88
31.12.2019;1;1;57;1;3;88
31.12.2019;1;1;58;1;3;88
31.12.2019;1;1;59;0;0;88
31.12.2019;1;1;60;1;4;88
31.12.2019;1;1;61;1;2;88
31.12.2019;1;1;62;1;17;88
31.12.2019;1;1;63;0;0;88
31.12.2019;1;1;64;0;0;88
31.12.2019;1;1;65;1;2;88
31.12.2019;1;1;66;0;0;88
31.12.2019;1;1;67;1;4;88
31.12.2019;1;1;68;0;0;88
31.12.2019;1;1;69;1;21;88
31.12.2019;1;1;70;1;1;88
31.12.2019;1;1;71;1;1;88
31.12.2019;1;1;72;1;3;88
31.12.2019;1;1;73;1;1;88
31.12.2019;1;1;74;1;2;88
31.12.2019;1;1;75;1;1;88
31.12.2019;1;1;76;1;1;88
31.12.2019;1;1;77;1;5;88
31.12.2019;1;1;78;0;0;88
31.12.2019;1;1;79;0;0;88
31.12.2019;1;1;80;0;0;88
31.12.2019;1;1;81;0;0;88
31.12.2019;1;1;82;0;0;88
31.12.2019;1;1;90;1;28;88
31.12.2019;1;1;91;1;60;88
31.12.2019;1;1;92;1;29;88
31.12.2019;1;1;93;1;44;88
31.12.2019;1;1;94;0;0;88
31.12.2019;1;1;95;0;0;88
31.12.2019;1;1;96;1;960;88
31.12.2019;1;1;97;1;8;88
31.12.2019;1;1;98;0;0;88
31.12.2019;1;1;99;1;32;88
31.12.2019;1;1;100;1;4;88
31.12.2019;1;1;101;1;35;88
31.12.2019;1;1;102;1;4;88
31.12.2019;1;1;103;1;40;88
31.12.2019;1;1;104;1;2;88
31.12.2019;1;1;105;1;3;88
