FORMULARZ;WIERSZ;KOLUMNA;WARTOŚĆ;KOD ZAKLADU;WERSJA SFCR;DATA SFCR;ID_TAB;TRZECI WYMIAR KRAJ
S.05.01.02.01;R0550;C0100;;27;1;11.09.2015;124;
S.05.01.02.01;R0550;C0110;;27;1;11.09.2015;124;
S.05.01.02.01;R0550;C0120;;27;1;11.09.2015;124;
S.05.01.02.01;R0550;C0130;;27;1;11.09.2015;124;
S.05.01.02.01;R0550;C0140;;27;1;11.09.2015;124;
S.05.01.02.01;R0550;C0150;;27;1;11.09.2015;124;
S.05.01.02.01;R0550;C0160;;27;1;11.09.2015;124;
S.05.01.02.01;R0550;C0200;;27;1;11.09.2015;124;
S.05.01.02.01;R1200;C0010;;27;1;11.09.2015;124;
S.05.01.02.01;R1200;C0020;;27;1;11.09.2015;124;
S.05.01.02.01;R1200;C0030;;27;1;11.09.2015;124;
S.05.01.02.01;R1200;C0040;;27;1;11.09.2015;124;
S.05.01.02.01;R1200;C0050;;27;1;11.09.2015;124;
S.05.01.02.01;R1200;C0060;;27;1;11.09.2015;124;
S.05.01.02.01;R1200;C0070;;27;1;11.09.2015;124;
S.05.01.02.01;R1200;C0080;;27;1;11.09.2015;124;
S.05.01.02.01;R1200;C0090;;27;1;11.09.2015;124;
S.05.01.02.01;R1200;C0100;;27;1;11.09.2015;124;
S.05.01.02.01;R1200;C0110;;27;1;11.09.2015;124;
S.05.01.02.01;R1200;C0120;;27;1;11.09.2015;124;
S.05.01.02.01;R1200;C0130;;27;1;11.09.2015;124;
S.05.01.02.01;R1200;C0140;;27;1;11.09.2015;124;
S.05.01.02.01;R1200;C0150;;27;1;11.09.2015;124;
S.05.01.02.01;R1200;C0160;;27;1;11.09.2015;124;
S.05.01.02.01;R1200;C0200;;27;1;11.09.2015;124;
S.05.01.02.01;R1300;C0010;;27;1;11.09.2015;124;
S.05.01.02.01;R1300;C0020;;27;1;11.09.2015;124;
S.05.01.02.01;R1300;C0030;;27;1;11.09.2015;124;
S.05.01.02.01;R1300;C0040;;27;1;11.09.2015;124;
S.05.01.02.01;R1300;C0050;;27;1;11.09.2015;124;
S.05.01.02.01;R1300;C0060;;27;1;11.09.2015;124;
S.05.01.02.01;R1300;C0070;;27;1;11.09.2015;124;
S.05.01.02.01;R1300;C0080;;27;1;11.09.2015;124;
S.05.01.02.01;R1300;C0090;;27;1;11.09.2015;124;
S.05.01.02.01;R1300;C0100;;27;1;11.09.2015;124;
