DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;ID_PYTANIA;CZY WYSTĄPIŁ KLUCZ;ILOŚĆ WYSTĄPIEŃ KLUCZY;ID_TAB
31.12.2019;1;1;1;1;4;145
31.12.2019;1;1;2;1;1;145
31.12.2019;1;1;3;1;3;145
31.12.2019;1;1;4;1;1;145
31.12.2019;1;1;5;1;1;145
31.12.2019;1;1;6;1;2;145
31.12.2019;1;1;7;1;2;145
31.12.2019;1;1;8;1;1;145
31.12.2019;1;1;9;1;1;145
31.12.2019;1;1;10;1;3;145
31.12.2019;1;1;11;0;0;145
31.12.2019;1;1;12;1;6;145
31.12.2019;1;1;13;1;2;145
31.12.2019;1;1;14;1;2;145
31.12.2019;1;1;15;1;20;145
31.12.2019;1;1;16;0;0;145
31.12.2019;1;1;17;0;0;145
31.12.2019;1;1;18;1;2;145
31.12.2019;1;1;19;1;1;145
31.12.2019;1;1;20;1;1;145
31.12.2019;1;1;21;1;2;145
31.12.2019;1;1;22;1;5;145
31.12.2019;1;1;23;1;1;145
31.12.2019;1;1;24;0;0;145
31.12.2019;1;1;25;1;1;145
31.12.2019;1;1;26;1;1;145
31.12.2019;1;1;27;1;3;145
31.12.2019;1;1;28;0;0;145
31.12.2019;1;1;29;1;2;145
31.12.2019;1;1;30;1;13;145
31.12.2019;1;1;31;1;5;145
31.12.2019;1;1;32;1;107;145
31.12.2019;1;1;33;0;0;145
31.12.2019;1;1;34;0;0;145
31.12.2019;1;1;35;1;6;145
31.12.2019;1;1;36;1;1;145
31.12.2019;1;1;37;0;0;145
31.12.2019;1;1;38;0;0;145
31.12.2019;1;1;39;0;0;145
31.12.2019;1;1;40;0;0;145
31.12.2019;1;1;41;0;0;145
31.12.2019;1;1;42;0;0;145
31.12.2019;1;1;43;1;4;145
31.12.2019;1;1;44;1;3;145
31.12.2019;1;1;45;1;3;145
31.12.2019;1;1;46;0;0;145
31.12.2019;1;1;48;1;1;145
31.12.2019;1;1;49;0;0;145
31.12.2019;1;1;50;1;1;145
31.12.2019;1;1;51;0;0;145
31.12.2019;1;1;52;0;0;145
31.12.2019;1;1;53;0;0;145
31.12.2019;1;1;54;0;0;145
31.12.2019;1;1;55;1;2;145
31.12.2019;1;1;56;1;1;145
31.12.2019;1;1;57;1;1;145
31.12.2019;1;1;58;0;0;145
31.12.2019;1;1;59;0;0;145
31.12.2019;1;1;60;0;0;145
31.12.2019;1;1;61;0;0;145
31.12.2019;1;1;62;1;1;145
31.12.2019;1;1;63;1;1;145
31.12.2019;1;1;64;1;1;145
31.12.2019;1;1;65;0;0;145
31.12.2019;1;1;66;0;0;145
31.12.2019;1;1;67;0;0;145
31.12.2019;1;1;68;0;0;145
31.12.2019;1;1;69;0;0;145
31.12.2019;1;1;70;0;0;145
31.12.2019;1;1;71;0;0;145
31.12.2019;1;1;72;0;0;145
31.12.2019;1;1;73;0;0;145
31.12.2019;1;1;74;0;0;145
31.12.2019;1;1;75;0;0;145
31.12.2019;1;1;76;0;0;145
31.12.2019;1;1;77;1;1;145
31.12.2019;1;1;78;1;2;145
31.12.2019;1;1;79;1;2;145
31.12.2019;1;1;80;0;0;145
31.12.2019;1;1;81;0;0;145
31.12.2019;1;1;82;0;0;145
31.12.2019;1;1;83;1;1;145
31.12.2019;1;1;84;0;0;145
31.12.2019;1;1;85;0;0;145
31.12.2019;1;1;86;0;0;145
31.12.2019;1;1;87;0;0;145
31.12.2019;1;1;88;0;0;145
31.12.2019;1;1;90;1;7;145
31.12.2019;1;1;91;1;13;145
31.12.2019;1;1;92;1;11;145
31.12.2019;1;1;93;1;7;145
31.12.2019;1;1;94;1;4;145
31.12.2019;1;1;95;1;4;145
31.12.2019;1;1;96;1;494;145
