DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;ID_PYTANIA;CZY WYSTĄPIŁ KLUCZ;ILOŚĆ WYSTĄPIEŃ KLUCZY;ID_TAB
31.12.2017;1;1;1;1;1;152
31.12.2017;1;1;2;0;0;152
31.12.2017;1;1;3;0;0;152
31.12.2017;1;1;4;0;0;152
31.12.2017;1;1;5;0;0;152
31.12.2017;1;1;6;0;0;152
31.12.2017;1;1;7;0;0;152
31.12.2017;1;1;8;0;0;152
31.12.2017;1;1;9;0;0;152
31.12.2017;1;1;10;1;1;152
31.12.2017;1;1;11;1;3;152
31.12.2017;1;1;12;1;8;152
31.12.2017;1;1;13;0;0;152
31.12.2017;1;1;14;0;0;152
31.12.2017;1;1;15;1;41;152
31.12.2017;1;1;16;0;0;152
31.12.2017;1;1;17;0;0;152
31.12.2017;1;1;18;1;60;152
31.12.2017;1;1;19;1;17;152
31.12.2017;1;1;20;1;3;152
31.12.2017;1;1;21;1;7;152
31.12.2017;1;1;22;1;33;152
31.12.2017;1;1;23;1;22;152
31.12.2017;1;1;24;0;0;152
31.12.2017;1;1;25;0;0;152
31.12.2017;1;1;26;0;0;152
31.12.2017;1;1;27;1;6;152
31.12.2017;1;1;28;0;0;152
31.12.2017;1;1;29;1;2;152
31.12.2017;1;1;30;1;9;152
31.12.2017;1;1;31;1;1;152
31.12.2017;1;1;32;1;198;152
31.12.2017;1;1;33;0;0;152
31.12.2017;1;1;34;1;1;152
31.12.2017;1;1;35;1;5;152
31.12.2017;1;1;36;1;1;152
31.12.2017;1;1;37;0;0;152
31.12.2017;1;1;38;0;0;152
31.12.2017;1;1;39;1;2;152
31.12.2017;1;1;40;0;0;152
31.12.2017;1;1;41;1;5;152
31.12.2017;1;1;42;1;2;152
31.12.2017;1;1;48;1;13;152
31.12.2017;1;1;49;1;2;152
31.12.2017;1;1;50;1;2;152
31.12.2017;1;1;51;1;1;152
31.12.2017;1;1;52;0;0;152
31.12.2017;1;1;53;0;0;152
31.12.2017;1;1;54;0;0;152
31.12.2017;1;1;55;1;6;152
31.12.2017;1;1;56;1;2;152
31.12.2017;1;1;57;1;2;152
31.12.2017;1;1;58;1;2;152
31.12.2017;1;1;59;0;0;152
31.12.2017;1;1;60;1;2;152
31.12.2017;1;1;61;1;1;152
31.12.2017;1;1;62;1;10;152
31.12.2017;1;1;63;1;2;152
31.12.2017;1;1;64;1;2;152
31.12.2017;1;1;65;1;2;152
31.12.2017;1;1;66;0;0;152
31.12.2017;1;1;67;1;1;152
31.12.2017;1;1;68;0;0;152
31.12.2017;1;1;69;1;10;152
31.12.2017;1;1;70;1;2;152
31.12.2017;1;1;71;1;2;152
31.12.2017;1;1;72;1;2;152
31.12.2017;1;1;73;0;0;152
31.12.2017;1;1;74;1;1;152
31.12.2017;1;1;75;0;0;152
31.12.2017;1;1;76;1;1;152
31.12.2017;1;1;77;1;13;152
31.12.2017;1;1;78;1;1;152
31.12.2017;1;1;79;1;1;152
31.12.2017;1;1;80;0;0;152
31.12.2017;1;1;81;1;2;152
31.12.2017;1;1;82;1;1;152
31.12.2017;1;1;90;1;2;152
31.12.2017;1;1;91;1;3;152
31.12.2017;1;1;92;0;0;152
31.12.2017;1;1;93;0;0;152
31.12.2017;1;1;94;0;0;152
31.12.2017;1;1;95;0;0;152
31.12.2017;1;1;96;1;18;152
31.12.2017;1;1;97;0;0;152
31.12.2017;1;1;98;0;0;152
31.12.2017;1;1;99;0;0;152
31.12.2017;1;1;100;0;0;152
31.12.2017;1;1;101;0;0;152
31.12.2017;1;1;102;0;0;152
31.12.2017;1;1;103;0;0;152
31.12.2017;1;1;104;0;0;152
31.12.2017;1;1;105;0;0;152
31.12.2017;1;1;106;0;0;152
31.12.2017;1;1;107;0;0;152
31.12.2017;1;1;108;1;1;152
31.12.2017;1;1;109;0;0;152
31.12.2017;1;1;110;0;0;152
31.12.2017;1;1;111;0;0;152
31.12.2017;1;1;112;1;1;152
31.12.2017;1;1;113;0;0;152
31.12.2017;1;1;114;1;1;152
31.12.2017;1;1;115;1;1;152
31.12.2017;1;1;116;1;1;152
31.12.2017;1;1;117;0;0;152
31.12.2017;1;1;118;0;0;152
31.12.2017;1;1;119;1;1;152
31.12.2017;1;1;120;0;0;152
31.12.2017;1;1;121;1;1;152
31.12.2017;1;1;122;0;0;152
31.12.2017;1;1;123;1;3;152
31.12.2017;1;1;124;1;3;152
31.12.2017;1;1;125;1;3;152
