DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;ID_PYTANIA;CZY WYSTĄPIŁ KLUCZ;ILOŚĆ WYSTĄPIEŃ KLUCZY;ID_TAB
31.12.2018;1;1;52;1;4;2
31.12.2018;1;1;53;1;3;2
31.12.2018;1;1;54;0;0;2
31.12.2018;1;1;55;1;20;2
31.12.2018;1;1;56;1;3;2
31.12.2018;1;1;57;1;3;2
31.12.2018;1;1;58;1;3;2
31.12.2018;1;1;59;0;0;2
31.12.2018;1;1;60;1;4;2
31.12.2018;1;1;61;1;2;2
31.12.2018;1;1;62;1;16;2
31.12.2018;1;1;63;0;0;2
31.12.2018;1;1;64;0;0;2
31.12.2018;1;1;65;1;2;2
31.12.2018;1;1;66;0;0;2
31.12.2018;1;1;67;1;4;2
31.12.2018;1;1;68;0;0;2
31.12.2018;1;1;69;1;19;2
31.12.2018;1;1;70;1;1;2
31.12.2018;1;1;71;1;1;2
31.12.2018;1;1;72;1;3;2
31.12.2018;1;1;73;1;1;2
31.12.2018;1;1;74;1;2;2
31.12.2018;1;1;75;1;1;2
31.12.2018;1;1;76;1;1;2
31.12.2018;1;1;77;1;5;2
31.12.2018;1;1;78;0;0;2
31.12.2018;1;1;79;0;0;2
31.12.2018;1;1;80;0;0;2
31.12.2018;1;1;81;0;0;2
31.12.2018;1;1;82;0;0;2
31.12.2018;1;1;90;1;31;2
31.12.2018;1;1;91;1;76;2
31.12.2018;1;1;92;1;40;2
31.12.2018;1;1;93;1;60;2
31.12.2018;1;1;94;0;0;2
31.12.2018;1;1;95;0;0;2
31.12.2018;1;1;96;1;1099;2
31.12.2018;1;1;97;1;8;2
31.12.2018;1;1;98;0;0;2
31.12.2018;1;1;99;1;43;2
31.12.2018;1;1;100;1;6;2
31.12.2018;1;1;101;1;36;2
31.12.2018;1;1;102;1;4;2
31.12.2018;1;1;103;1;44;2
31.12.2018;1;1;104;1;2;2
31.12.2018;1;1;105;1;3;2
31.12.2018;1;1;106;0;0;2
31.12.2018;1;1;107;0;0;2
31.12.2018;1;1;108;1;2;2
31.12.2018;1;1;109;1;18;2
31.12.2018;1;1;110;1;13;2
31.12.2018;1;1;111;1;11;2
31.12.2018;1;1;112;1;39;2
31.12.2018;1;1;113;1;9;2
31.12.2018;1;1;114;1;42;2
31.12.2018;1;1;115;1;17;2
31.12.2018;1;1;116;1;40;2
31.12.2018;1;1;117;1;2;2
31.12.2018;1;1;118;1;1;2
31.12.2018;1;1;119;1;25;2
31.12.2018;1;1;120;1;6;2
31.12.2018;1;1;121;1;5;2
31.12.2018;1;1;122;0;0;2
31.12.2018;1;1;123;1;11;2
31.12.2018;1;1;124;1;23;2
31.12.2018;1;1;125;1;21;2
31.12.2018;1;1;126;1;27;2
31.12.2018;1;1;127;1;20;2
31.12.2018;1;1;128;1;1;2
31.12.2018;1;1;129;1;297;2
31.12.2018;1;1;130;0;0;2
31.12.2018;1;1;131;1;1;2
31.12.2018;1;1;132;1;2;2
31.12.2018;1;1;133;0;0;2
31.12.2018;1;1;134;0;0;2
31.12.2018;1;1;135;0;0;2
31.12.2018;1;1;136;1;2;2
31.12.2018;1;1;137;1;11;2
31.12.2018;1;1;138;1;1;2
31.12.2018;1;1;139;1;1;2
31.12.2018;1;1;140;1;1;2
31.12.2018;1;1;141;1;9;2
31.12.2018;1;1;142;0;0;2
31.12.2018;1;1;143;0;0;2
31.12.2018;1;1;144;1;7;2
31.12.2018;1;1;145;1;15;2
31.12.2018;1;1;146;1;10;2
31.12.2018;1;1;147;1;9;2
31.12.2018;1;1;148;0;0;2
31.12.2018;1;1;149;0;0;2
31.12.2018;1;1;150;0;0;2
31.12.2018;1;1;151;0;0;2
31.12.2018;1;1;152;1;34;2
31.12.2018;1;1;153;1;1;2
31.12.2018;1;1;154;1;1;2
31.12.2018;1;1;155;1;1;2
31.12.2018;1;1;156;0;0;2
31.12.2018;1;1;157;0;0;2
31.12.2018;1;1;158;0;0;2
31.12.2018;1;1;159;0;0;2
31.12.2018;1;1;160;0;0;2
31.12.2018;1;1;161;0;0;2
31.12.2018;1;1;162;0;0;2
31.12.2018;1;1;163;0;0;2
31.12.2018;1;1;164;0;0;2
31.12.2018;1;1;165;0;0;2
31.12.2018;1;1;166;0;0;2
31.12.2018;1;1;167;0;0;2
